Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term (months),Default_Status (Yes/No)
CUST_4393,63,1893675,444861,608,60,No
CUST_4394,45,1174303,1419796,414,48,No
CUST_4395,59,1216972,1042855,641,48,Yes
CUST_4396,48,520580,100151,829,12,No
CUST_4397,53,1356355,412009,794,36,No
CUST_4398,57,849179,607829,568,24,Yes
CUST_4399,29,979085,122847,379,24,No
CUST_4400,38,1733895,792459,755,60,No
CUST_4401,41,978760,261811,598,24,Yes
CUST_4402,22,756664,887387,501,48,Yes
CUST_4403,63,1236658,976794,802,60,No
CUST_4404,58,680674,543570,784,36,No
CUST_4405,60,1326500,1026446,317,60,Yes
CUST_4406,56,753620,473359,777,36,No
CUST_4407,63,593145,992013,787,24,No
CUST_4408,57,1819601,1448500,745,12,No
CUST_4409,35,593056,742101,639,60,Yes
CUST_4410,48,289031,567649,830,60,No
CUST_4411,38,1715762,149919,415,48,Yes
CUST_4412,54,383024,1473574,373,48,Yes
CUST_4413,42,1531711,1315322,568,36,No
CUST_4414,31,1276048,1292596,415,12,Yes
CUST_4415,33,259946,1141838,463,48,Yes
CUST_4416,24,1747358,1497298,521,48,Yes
CUST_4417,42,1144353,594893,425,24,No
CUST_4418,27,1512261,652878,475,24,Yes
CUST_4419,63,853525,340375,674,48,Yes
CUST_4420,44,1251341,1175699,797,36,No
CUST_4421,24,505218,1447931,384,12,No
CUST_4422,48,564939,481838,682,48,No
CUST_4423,35,1933219,1257540,762,36,No
CUST_4424,21,1874251,1050783,750,36,No
CUST_4425,23,693377,905742,817,48,No
CUST_4426,34,1921742,218767,849,36,No
CUST_4427,58,1208022,709966,415,60,Yes
CUST_4428,21,873616,1496270,307,36,No
CUST_4429,58,566047,745494,517,48,Yes
CUST_4430,58,718790,513179,703,36,No
CUST_4431,41,1398301,206547,603,48,No
CUST_4432,49,1876443,902609,766,24,No
CUST_4433,25,1728461,727090,387,48,Yes
CUST_4434,30,239339,1250761,309,36,No
CUST_4435,48,1667549,105746,607,48,Yes
CUST_4436,41,504543,218393,733,12,No
CUST_4437,27,1215109,333453,463,48,No
CUST_4438,23,1656498,340320,538,48,No
CUST_4439,65,1800773,643167,616,12,No
CUST_4440,40,718993,1445448,634,12,No
CUST_4441,39,1194135,1318660,317,12,Yes
CUST_4442,55,912932,845016,370,60,Yes
CUST_4443,24,1727671,698843,474,48,Yes
CUST_4444,25,1181271,1454022,638,12,Yes
CUST_4445,21,1406117,958840,547,12,Yes
CUST_4446,24,332385,1315473,492,24,Yes
CUST_4447,32,1649639,913498,718,60,No
CUST_4448,47,1192206,840023,624,48,No
CUST_4449,62,341002,1192454,605,36,No
CUST_4450,43,203285,1223983,503,60,No
CUST_4451,45,585781,691157,422,60,Yes
CUST_4452,41,760151,307716,746,24,No
CUST_4453,44,1396352,857827,790,48,No
CUST_4454,45,1136209,1115314,732,48,Yes
CUST_4455,65,1904491,1232279,427,12,No
CUST_4456,52,1794187,1482376,847,12,Yes
CUST_4457,52,1581688,689604,346,60,Yes
CUST_4458,25,1302491,740807,804,24,No
CUST_4459,56,571687,873622,414,48,No
CUST_4460,62,865979,76014,715,24,No
CUST_4461,62,1452038,1096737,522,36,No
CUST_4462,59,984278,231350,802,48,No
CUST_4463,36,707553,961995,395,12,Yes
CUST_4464,53,1176778,838212,406,60,Yes
CUST_4465,41,1714965,534859,331,24,Yes
CUST_4466,29,573410,764618,792,12,No
CUST_4467,26,1013171,540339,365,60,No
CUST_4468,65,640924,92192,478,12,Yes
CUST_4469,55,1900905,1026804,742,48,No
CUST_4470,59,1301595,941307,848,24,No
CUST_4471,42,1455802,1058008,500,36,No
CUST_4472,61,1481745,1459849,348,12,Yes
CUST_4473,25,731661,93923,562,24,Yes
CUST_4474,62,1939217,1463169,432,48,Yes
CUST_4475,43,1793051,1482467,643,12,No
CUST_4476,37,822215,802744,475,48,No
CUST_4477,32,546229,645316,690,36,No
CUST_4478,43,1366572,997226,310,36,No
CUST_4479,36,763508,1498903,500,60,No
CUST_4480,23,592647,816751,302,60,Yes
CUST_4481,50,1764547,715344,513,60,No
CUST_4482,42,731930,929608,606,48,No
CUST_4483,29,279971,1353891,843,60,No
CUST_4484,49,1828420,1387644,626,24,Yes
CUST_4485,57,1675552,495919,498,48,Yes
CUST_4486,43,1766049,1393297,408,48,No
CUST_4487,33,597597,188783,590,60,No
CUST_4488,52,951943,1355864,407,60,No
CUST_4489,43,1661350,545187,707,48,No
CUST_4490,65,1541502,1334411,351,36,Yes
CUST_4491,37,1515502,1450568,411,36,Yes
CUST_4492,60,946777,1304660,594,60,Yes
CUST_4493,41,385784,844686,488,36,Yes
CUST_4494,22,1485412,437554,364,24,Yes
CUST_4495,57,688161,803315,764,24,No
CUST_4496,26,1399110,520336,557,24,Yes
CUST_4497,64,1046462,973469,630,48,Yes
CUST_4498,38,923879,1306648,800,48,Yes
CUST_4499,50,1434854,1346605,509,48,No
CUST_4500,42,297469,1307623,388,48,Yes
CUST_4501,53,1819814,415169,327,48,Yes
CUST_4502,50,1644315,180509,537,60,No
CUST_4503,37,1702718,812072,635,36,No
CUST_4504,63,1389325,1393683,362,60,No
CUST_4505,52,931188,577561,799,36,Yes
CUST_4506,62,1394737,589618,840,60,No
CUST_4507,34,1646373,202566,768,24,No
CUST_4508,30,605123,650710,350,12,No
CUST_4509,56,598825,958521,411,48,Yes
CUST_4510,54,1955089,53212,600,12,Yes
CUST_4511,29,637359,282131,389,12,Yes
CUST_4512,62,1271512,526657,528,24,Yes
CUST_4513,48,701477,1230728,449,12,Yes
CUST_4514,31,1097691,1393395,437,12,Yes
CUST_4515,34,430596,1120583,434,24,No
CUST_4516,59,1867906,688093,756,36,No
CUST_4517,39,999595,1443361,793,60,No
CUST_4518,35,982046,883247,826,12,No
CUST_4519,48,1425705,375737,632,48,No
CUST_4520,44,1916473,128038,661,24,Yes
CUST_4521,28,1795283,1070998,473,12,No
CUST_4522,63,930351,1454619,512,36,Yes
CUST_4523,29,845499,840168,642,36,Yes
CUST_4524,53,1633482,1115049,360,48,No
CUST_4525,53,405671,703059,360,12,Yes
CUST_4526,39,725122,1224377,823,48,No
CUST_4527,23,494358,944030,515,36,No
CUST_4528,30,1996870,660911,722,36,No
CUST_4529,60,1503446,1323673,722,60,Yes
CUST_4530,62,1741820,348964,670,36,Yes
CUST_4531,21,976646,1314509,505,24,No
CUST_4532,49,726701,1418309,585,60,Yes
CUST_4533,54,1782369,771167,404,48,Yes
CUST_4534,33,976041,1379134,842,36,No
CUST_4535,21,1089234,1488098,541,24,Yes
CUST_4536,54,1381753,74220,790,60,No
CUST_4537,49,1447752,634819,797,24,No
CUST_4538,33,590447,1470722,734,60,No
CUST_4539,49,700850,557409,783,60,No
CUST_4540,59,1363473,747785,746,60,No
CUST_4541,44,1306984,59387,683,48,No
CUST_4542,46,1417327,295752,809,60,No
CUST_4543,37,316908,651103,469,60,Yes
CUST_4544,27,445993,601872,622,24,No
CUST_4545,33,1478744,619071,773,60,No
CUST_4546,25,1852595,759687,531,48,Yes
CUST_4547,46,705421,698782,658,24,No
CUST_4548,23,1051563,300139,574,60,Yes
CUST_4549,27,1050712,550228,331,24,Yes
CUST_4550,59,1366374,910020,476,48,No
CUST_4551,21,841142,984499,364,24,No
CUST_4552,37,437902,1345085,326,48,Yes
CUST_4553,63,520847,63580,778,36,No
CUST_4554,45,674650,828639,567,60,Yes
CUST_4555,23,263079,1444166,365,48,Yes
CUST_4556,35,1794441,518968,432,60,No
CUST_4557,49,510258,940965,665,48,No
CUST_4558,63,682450,828559,381,12,Yes
CUST_4559,52,716379,478082,627,12,No
CUST_4560,46,1936916,655262,397,12,No
CUST_4561,36,1315770,263165,626,48,No
CUST_4562,45,1719598,455427,841,60,No
CUST_4563,48,312333,502201,424,12,Yes
CUST_4564,29,762080,1262916,509,60,Yes
CUST_4565,21,245807,760731,432,48,Yes
CUST_4566,49,1766089,354960,802,60,No
CUST_4567,42,1635986,1188036,456,60,No
CUST_4568,36,860501,1404832,681,12,No
CUST_4569,61,1758274,1149624,321,24,No
CUST_4570,64,828580,1231426,718,36,Yes
CUST_4571,61,847272,786200,771,48,No
CUST_4572,27,738065,1072805,533,48,Yes
CUST_4573,34,1286922,994793,753,48,No
CUST_4574,49,1041135,356932,461,36,No
CUST_4575,39,1867841,316891,600,24,No
CUST_4576,39,509963,1042326,605,60,No
CUST_4577,22,1383493,574333,301,48,Yes
CUST_4578,61,1096618,1062782,570,60,Yes
CUST_4579,65,747578,961508,720,12,No
CUST_4580,35,1623271,190926,442,12,Yes
CUST_4581,23,623915,233148,834,12,No
CUST_4582,31,375324,893382,336,48,Yes
CUST_4583,50,1907229,722709,406,36,No
CUST_4584,60,843784,1263944,596,48,No
CUST_4585,38,1751726,544496,396,12,No
CUST_4586,22,1043521,69455,580,12,No
CUST_4587,52,705180,784184,409,48,No
CUST_4588,28,609824,1330473,848,36,No
CUST_4589,42,590857,482509,487,36,Yes
CUST_4590,26,397345,662840,787,60,No
CUST_4591,32,1003051,882548,653,24,No
CUST_4592,60,1850870,432605,318,12,No
CUST_4593,56,970759,614772,692,36,Yes
CUST_4594,35,1467556,997719,560,12,Yes
CUST_4595,48,1723445,1442358,709,24,No
CUST_4596,65,1525499,708764,702,12,Yes
CUST_4597,38,1692832,218332,783,36,No
CUST_4598,22,1998766,1199223,603,60,No
CUST_4599,33,1698117,882441,317,48,Yes
CUST_4600,65,709163,1060193,483,48,No
CUST_4601,35,1008062,1227400,704,36,No
CUST_4602,40,1092007,823202,430,36,Yes
CUST_4603,49,839724,866037,778,24,No
CUST_4604,62,867538,317724,307,12,No
CUST_4605,49,613151,951334,617,24,Yes
CUST_4606,23,1181226,317544,690,48,Yes
CUST_4607,39,878387,801545,818,12,No
CUST_4608,23,651069,1095962,435,24,Yes
CUST_4609,34,267359,177319,830,48,Yes
CUST_4610,60,403460,562193,666,12,No
CUST_4611,24,1525831,156960,788,60,No
CUST_4612,31,1411960,89015,310,60,No
CUST_4613,51,984681,1432433,745,24,No
CUST_4614,63,486305,778165,413,36,Yes
CUST_4615,52,1105352,982478,495,12,Yes
CUST_4616,47,1091255,195109,622,24,No
CUST_4617,50,1379042,527508,811,36,No
CUST_4618,63,529457,983671,464,36,Yes
CUST_4619,22,381446,1187330,551,12,No
CUST_4620,29,617230,271775,343,12,Yes
CUST_4621,48,1853172,1403868,769,36,Yes
CUST_4622,51,611377,777513,788,48,No
CUST_4623,54,1880664,726894,480,24,No
CUST_4624,35,1649282,796355,376,12,Yes
CUST_4625,45,581691,959222,673,36,No
CUST_4626,56,962557,1155455,366,48,Yes
CUST_4627,28,1273078,169894,824,60,No
CUST_4628,29,235757,640127,391,36,Yes
CUST_4629,57,822561,1128332,543,48,Yes
CUST_4630,65,782933,718043,640,60,No
CUST_4631,59,1096650,1279133,603,48,No
CUST_4632,52,521199,1327879,697,12,No
CUST_4633,37,1368391,724075,747,36,No
CUST_4634,55,1126502,1037601,396,60,No
CUST_4635,57,1932842,541599,630,48,No
CUST_4636,39,1611746,545283,504,60,No
CUST_4637,64,532336,667231,748,24,No
CUST_4638,49,381549,792476,717,36,No
CUST_4639,27,367973,198188,376,12,Yes
CUST_4640,48,946631,611032,848,60,No
CUST_4641,29,1300597,174697,724,48,No
CUST_4642,48,229092,445340,728,60,No
CUST_4643,26,1118746,286028,784,48,No
CUST_4644,49,1617563,743411,434,60,No
CUST_4645,37,857191,1105752,553,12,No
CUST_4646,36,512865,563611,554,12,No
CUST_4647,43,490655,1248324,798,36,No
CUST_4648,51,272782,1143753,783,12,Yes
CUST_4649,23,1083435,1209199,345,60,Yes
CUST_4650,41,1612782,502546,742,60,No
CUST_4651,46,1562227,1011273,303,12,No
CUST_4652,56,1897141,546184,300,24,Yes
CUST_4653,62,1902863,1084549,589,60,Yes
CUST_4654,57,407580,694467,408,36,Yes
CUST_4655,42,969032,297439,759,24,No
CUST_4656,62,1872992,1046157,565,12,Yes
CUST_4657,32,1521403,694691,437,48,Yes
CUST_4658,62,747952,145287,733,60,No
CUST_4659,33,1875228,1218150,343,48,Yes
CUST_4660,31,364244,830751,809,36,No
CUST_4661,36,676857,1220085,561,24,Yes
CUST_4662,28,1312916,1446167,451,48,Yes
CUST_4663,60,1860100,1441864,512,36,No
CUST_4664,60,211017,1291165,533,48,Yes
CUST_4665,65,1203634,406459,660,48,No
CUST_4666,22,1194424,538720,619,36,No
CUST_4667,50,754636,1102666,521,60,Yes
CUST_4668,50,1658240,53743,509,48,Yes
CUST_4669,32,471635,1129500,695,36,No
CUST_4670,30,409720,1239844,788,48,No
CUST_4671,64,321070,1429580,763,60,No
CUST_4672,31,1118472,1008904,751,36,No
CUST_4673,35,462512,790537,712,48,No
CUST_4674,36,235010,279602,775,12,Yes
CUST_4675,37,1808715,1441119,555,60,No
CUST_4676,46,1895625,885227,449,48,Yes
CUST_4677,22,978928,887985,426,24,No
CUST_4678,32,1934872,1202552,691,36,Yes
CUST_4679,46,1851722,205183,779,48,No
CUST_4680,43,791293,1356019,696,60,Yes
CUST_4681,38,237493,111600,701,60,No
CUST_4682,52,925155,624310,573,24,Yes
CUST_4683,58,1940326,887329,438,24,Yes
CUST_4684,23,734580,874470,402,48,No
CUST_4685,58,883725,173323,541,12,No
CUST_4686,23,723238,1284686,416,60,Yes
CUST_4687,50,1134711,947486,513,12,No
CUST_4688,21,1350311,1368617,783,12,No
CUST_4689,50,1795776,638829,828,48,No
CUST_4690,65,1220021,1205544,523,36,Yes
CUST_4691,52,1329347,975775,569,36,No
CUST_4692,48,1960508,1123391,433,36,No
CUST_4693,41,831581,882044,413,24,Yes
CUST_4694,33,1347659,518304,740,60,No
CUST_4695,47,1886519,852699,664,24,No
CUST_4696,56,1226850,854700,531,60,Yes
CUST_4697,27,1136780,688751,757,60,No
CUST_4698,42,821747,514151,674,60,Yes
CUST_4699,30,598750,931779,506,48,No
CUST_4700,59,947365,1289308,819,36,No
CUST_4701,35,1481258,1295175,767,24,No
CUST_4702,35,628886,244451,742,24,No
CUST_4703,24,1179651,406686,620,48,No
CUST_4704,52,429171,746631,392,60,No
CUST_4705,43,1622415,1427332,707,36,No
CUST_4706,26,367558,188307,457,12,Yes
CUST_4707,44,1183061,1187333,398,12,No
CUST_4708,40,496412,459633,524,48,Yes
CUST_4709,57,307338,934507,740,36,No
CUST_4710,40,674551,346753,700,12,No
CUST_4711,32,488480,939217,363,12,Yes
CUST_4712,53,990073,1352776,578,24,No
CUST_4713,48,1335708,1001406,818,36,No
CUST_4714,28,1543679,374377,547,12,Yes
CUST_4715,21,344378,1472163,667,24,No
CUST_4716,57,377254,1253049,397,36,No
CUST_4717,42,798411,844203,567,60,Yes
CUST_4718,26,1698118,522650,359,36,No
CUST_4719,41,1794362,510665,799,48,No
CUST_4720,52,1843062,414745,607,24,Yes
CUST_4721,55,1749161,1493734,792,60,No
CUST_4722,35,227197,961656,710,24,No
CUST_4723,25,876079,657539,439,24,Yes
CUST_4724,26,1207705,631330,627,12,Yes
CUST_4725,45,308775,890172,763,36,No
CUST_4726,60,1046056,246945,462,24,No
CUST_4727,49,1064609,322201,359,24,Yes
CUST_4728,27,1028396,798609,330,48,Yes
CUST_4729,60,885388,845415,632,48,Yes
CUST_4730,33,1359606,442613,375,48,Yes
CUST_4731,58,516790,594283,616,24,No
CUST_4732,38,1650328,164587,716,60,No
CUST_4733,22,1890263,1331652,489,36,Yes
CUST_4734,28,1305323,796988,788,24,No
CUST_4735,31,245712,520897,614,12,No
CUST_4736,53,599489,1137462,595,60,Yes
CUST_4737,58,533964,1449745,800,60,Yes
CUST_4738,47,325342,539788,476,36,Yes
CUST_4739,40,1864092,145149,514,60,Yes
CUST_4740,32,536497,668308,631,36,Yes
CUST_4741,63,687707,1002394,427,60,Yes
CUST_4742,51,292091,73466,568,36,Yes
CUST_4743,47,1596634,287626,850,48,No
CUST_4744,52,1430478,446904,834,48,No
CUST_4745,30,1093150,810006,665,60,Yes
CUST_4746,23,610343,951011,647,60,Yes
CUST_4747,65,1494798,594929,441,36,No
CUST_4748,47,414560,475716,444,36,Yes
CUST_4749,55,735827,610085,544,24,Yes
CUST_4750,51,1950697,1406670,741,48,No
CUST_4751,35,1132196,965986,589,24,Yes
CUST_4752,36,1524054,1330851,411,24,No
CUST_4753,33,621743,452854,513,12,Yes
CUST_4754,55,1133133,718582,499,36,Yes
CUST_4755,31,1763482,231136,704,12,No
CUST_4756,41,1830872,1266658,720,12,No
CUST_4757,31,1725068,1351877,306,24,Yes
CUST_4758,50,1610038,592383,824,12,No
CUST_4759,55,619924,1222130,585,36,No
CUST_4760,42,1914796,444655,688,24,Yes
CUST_4761,58,267300,962046,715,36,No
CUST_4762,51,591407,528766,449,60,Yes
CUST_4763,34,1007274,972879,727,12,No
CUST_4764,44,1439861,272310,592,24,No
CUST_4765,52,1625036,857032,633,48,No
CUST_4766,56,1347547,549344,571,36,Yes
CUST_4767,52,1186410,946366,342,12,Yes
CUST_4768,35,238744,490187,767,36,No
CUST_4769,63,578226,319072,618,36,No
CUST_4770,55,519586,1055520,791,60,No
CUST_4771,23,810278,255719,826,36,No
CUST_4772,36,569061,746248,471,60,Yes
CUST_4773,25,434975,166196,620,60,No
CUST_4774,41,727938,1107980,343,60,Yes
CUST_4775,30,769405,503814,831,12,No
CUST_4776,39,989622,946881,753,36,No
CUST_4777,45,248113,1480541,382,36,Yes
CUST_4778,24,339861,783082,842,60,No
CUST_4779,49,1280701,314826,621,36,No
CUST_4780,39,1478343,1209762,533,36,No
CUST_4781,63,592144,817469,839,60,No
CUST_4782,22,1134963,1395360,551,48,Yes
CUST_4783,30,890778,1139067,748,48,No
CUST_4784,63,378157,1161619,538,60,Yes
CUST_4785,45,1791632,948607,789,12,No
CUST_4786,40,1953897,1227144,763,36,Yes
CUST_4787,39,543243,1474970,613,36,No
CUST_4788,43,453807,178131,474,48,No
CUST_4789,44,1931821,1144096,479,60,No
CUST_4790,31,811709,375063,684,12,No
CUST_4791,54,1965018,684157,594,60,Yes
CUST_4792,48,1429959,638730,514,48,Yes
CUST_4793,25,944854,1251418,374,48,Yes
CUST_4794,25,1446715,417390,643,36,No
CUST_4795,41,271017,1470407,441,24,Yes
CUST_4796,32,745648,572485,498,12,Yes
CUST_4797,24,702394,697735,470,12,Yes
CUST_4798,62,1863229,574532,705,24,No
CUST_4799,40,1858332,1000292,527,48,No
CUST_4800,58,457137,1062845,710,60,No
CUST_4801,45,1549651,500953,361,12,Yes
CUST_4802,34,1304399,1276137,626,24,No
CUST_4803,31,1024464,964394,432,36,Yes
CUST_4804,52,971279,907735,488,36,Yes
CUST_4805,31,1985362,1389110,655,48,Yes
CUST_4806,38,1267383,584535,370,12,No
CUST_4807,47,863431,1298699,562,60,No
CUST_4808,38,777701,1090673,605,12,No
CUST_4809,43,881509,531018,523,36,No
CUST_4810,31,1788404,1305934,627,12,No
CUST_4811,41,1318824,866015,373,36,Yes
CUST_4812,64,452515,566456,810,24,Yes
CUST_4813,25,1995673,1237724,441,24,No
CUST_4814,43,1359070,985510,401,36,Yes
CUST_4815,61,973931,1244699,364,60,No
CUST_4816,45,809723,447530,492,60,No
CUST_4817,61,744075,602958,361,12,No
CUST_4818,30,483126,1035055,831,36,No
CUST_4819,42,450768,1108812,540,48,Yes
CUST_4820,39,746894,85568,709,60,No
CUST_4821,21,972783,305745,599,60,Yes
CUST_4822,27,1482443,422332,494,24,No
CUST_4823,24,312223,535119,753,60,Yes
CUST_4824,21,1819800,328496,600,60,No
CUST_4825,35,1866150,309291,755,60,No
CUST_4826,60,1126097,488866,501,36,Yes
CUST_4827,32,1199647,453562,601,36,No
CUST_4828,42,1810245,730516,636,24,Yes
CUST_4829,42,583609,105904,331,12,Yes
CUST_4830,37,1207851,958573,397,60,Yes
CUST_4831,49,613811,328252,490,12,Yes
CUST_4832,34,768482,572247,840,36,Yes
CUST_4833,40,1953313,839285,347,60,No
CUST_4834,53,488997,396300,549,12,Yes
CUST_4835,63,1584439,316320,525,12,Yes
CUST_4836,35,351733,674747,571,48,Yes
CUST_4837,32,1772088,1284498,784,36,No
CUST_4838,60,905853,1236477,627,24,No
CUST_4839,40,843012,173225,479,24,Yes
CUST_4840,50,1486353,543406,322,48,No
CUST_4841,58,367567,271738,669,12,No
CUST_4842,23,1262279,954890,544,48,No
CUST_4843,48,1170584,910359,459,48,Yes
CUST_4844,46,1148319,528076,672,36,No
CUST_4845,50,1147069,292726,584,60,Yes
CUST_4846,33,1103923,1401387,820,12,No
CUST_4847,33,1307029,771202,749,24,No
CUST_4848,22,1861342,756168,435,24,No
CUST_4849,57,1750314,515996,395,48,No
CUST_4850,58,1019593,1105187,418,48,Yes
CUST_4851,22,1435639,1448962,673,48,No
CUST_4852,56,576440,821812,573,12,Yes
CUST_4853,46,438411,1393763,476,48,Yes
CUST_4854,31,1651508,186343,576,48,Yes
CUST_4855,28,1224603,909299,437,60,No
CUST_4856,64,1019781,389233,431,12,Yes
CUST_4857,60,771386,895177,343,36,Yes
CUST_4858,63,1619155,1029581,422,36,No
CUST_4859,42,1300566,1288767,435,60,No
CUST_4860,40,1579641,922402,666,24,No
CUST_4861,28,891898,1385184,672,36,Yes
CUST_4862,49,824860,1347796,425,12,Yes
CUST_4863,60,1216783,1016289,738,24,Yes
CUST_4864,46,1517933,692811,350,48,Yes
CUST_4865,50,1373269,854660,436,12,Yes
CUST_4866,37,375295,635009,457,24,Yes
CUST_4867,40,985786,712746,355,36,No
CUST_4868,36,530515,843294,727,48,No
CUST_4869,63,1316850,614396,742,48,No
CUST_4870,27,466278,141788,625,12,No
CUST_4871,36,763889,518239,379,48,Yes
CUST_4872,65,477834,294437,773,24,No
CUST_4873,47,1512629,916572,676,60,No
CUST_4874,43,1601959,1050467,632,36,No
CUST_4875,44,1590752,732561,474,12,Yes
CUST_4876,29,736350,99966,740,60,No
CUST_4877,55,537530,235846,425,60,No
CUST_4878,40,1997173,1371106,518,12,No
CUST_4879,57,1938667,651516,577,24,No
CUST_4880,62,1384801,1089524,784,36,No
CUST_4881,37,1390129,1244873,440,12,No
CUST_4882,51,1347846,1432917,409,60,Yes
CUST_4883,28,918960,93021,351,60,No
CUST_4884,35,809269,431059,618,12,No
CUST_4885,51,828758,199333,498,60,Yes
CUST_4886,50,1932141,470594,345,12,Yes
CUST_4887,40,288887,953606,804,12,No
CUST_4888,59,1592262,826934,839,36,No
CUST_4889,32,1035544,136755,813,12,No
CUST_4890,37,342012,979441,316,60,Yes
CUST_4891,62,1980730,1164906,614,48,No
CUST_4892,50,486629,752726,735,36,No
CUST_4893,49,813587,908754,687,60,No
CUST_4894,39,717537,619601,376,60,No
CUST_4895,31,594283,284729,670,36,Yes
CUST_4896,54,1007039,807071,464,36,No
CUST_4897,27,440491,1387752,323,60,Yes
CUST_4898,64,1834461,198430,334,48,Yes
CUST_4899,54,457808,1091431,813,24,No
CUST_4900,40,958271,1456046,760,60,No
CUST_4901,58,990417,1446877,437,36,Yes
CUST_4902,44,1946988,492037,564,12,Yes
CUST_4903,30,350635,78365,632,12,Yes
CUST_4904,52,902682,1373909,487,36,Yes
CUST_4905,35,1220346,1102945,362,36,Yes
CUST_4906,57,916605,506979,578,24,No
CUST_4907,40,1529328,415863,841,36,No
CUST_4908,23,1222179,1270531,470,12,Yes
CUST_4909,57,1184766,1477400,802,48,No
CUST_4910,60,1209622,319594,832,36,No
CUST_4911,28,912585,1232573,598,24,Yes
CUST_4912,60,1715786,523267,500,48,No
CUST_4913,64,452773,100272,434,24,Yes
CUST_4914,43,479365,1103886,571,48,Yes
CUST_4915,60,1034938,1130393,834,36,No
CUST_4916,31,1007400,536160,741,12,No
CUST_4917,28,589821,1023283,386,48,Yes
CUST_4918,49,413678,790176,330,60,No
CUST_4919,50,1669729,132641,420,24,Yes
CUST_4920,30,1704227,92311,368,48,No
CUST_4921,59,380580,1250534,795,24,No
CUST_4922,48,1768487,409571,445,12,Yes
CUST_4923,56,372903,1262910,632,24,No
CUST_4924,33,1684725,443238,780,24,No
CUST_4925,52,640523,837560,562,60,Yes
